"timestamp","scene name","event"
"1686332727971","02-TrackingScene","Right Palm"
"1686332728073","02-TrackingScene","Right IndexTip"
"1686332728520","02-TrackingScene","Right IndexTip"
"1686332728607","02-TrackingScene","Right ThumbTip"
"1686332728683","02-TrackingScene","Right Palm"
"1686332728705","02-TrackingScene","Right MiddleTip"
"1686332728807","02-TrackingScene","Right ThumbTip"
"1686332728820","02-TrackingScene","Right IndexTip"
"1686332729267","02-TrackingScene","Right IndexTip"
"1686332729303","02-TrackingScene","Right IndexTip"
"1686332729352","02-TrackingScene","Right Palm"
"1686332729568","02-TrackingScene","Right IndexTip"
"1686332729838","02-TrackingScene","Right IndexTip"
"1686332730071","02-TrackingScene","Right IndexTip"
"1686332731104","02-TrackingScene","target_lost"
"1686332745607","02-TrackingScene","target_found"
"1686332745620","02-TrackingScene","Right PinkyTip"
"1686332745622","02-TrackingScene","Right RingTip"
"1686332745624","02-TrackingScene","Right MiddleTip"
"1686332745625","02-TrackingScene","Right IndexTip"
"1686332745644","02-TrackingScene","Right ThumbTip"
"1686332745659","02-TrackingScene","Right RingTip"
"1686332745660","02-TrackingScene","Right MiddleTip"
"1686332745703","02-TrackingScene","Right ThumbTip"
"1686332746168","02-TrackingScene","Right IndexTip"
"1686332746229","02-TrackingScene","Right ThumbTip"
"1686332746243","02-TrackingScene","Right IndexTip"
"1686332746837","02-TrackingScene","Right IndexTip"
"1686332747068","02-TrackingScene","Right IndexTip"
"1686332748067","02-TrackingScene","Right IndexTip"
"1686332748166","02-TrackingScene","Right ThumbTip"
"1686332748197","02-TrackingScene","Right IndexTip"
"1686332748319","02-TrackingScene","Right IndexTip"
"1686332748324","02-TrackingScene","Right MiddleTip"
"1686332748367","02-TrackingScene","Right RingTip"
"1686332748829","02-TrackingScene","Right IndexTip"
"1686332748830","02-TrackingScene","Right MiddleTip"
"1686332748863","02-TrackingScene","Right RingTip"
"1686332748902","02-TrackingScene","Right PinkyTip"
"1686332748923","02-TrackingScene","Right ThumbTip"
"1686332749038","02-TrackingScene","Right RingTip"
"1686332749040","02-TrackingScene","Right MiddleTip"
"1686332749084","02-TrackingScene","Right RingTip"
"1686332749117","02-TrackingScene","Right IndexTip"
"1686332749118","02-TrackingScene","Right MiddleTip"
"1686332749467","02-TrackingScene","Right IndexTip"
"1686332749768","02-TrackingScene","Right IndexTip"
"1686332749872","02-TrackingScene","Right IndexTip"
"1686332749918","02-TrackingScene","Right IndexTip"
"1686332750373","02-TrackingScene","Right IndexTip"
"1686332750468","02-TrackingScene","Right Palm"
"1686332750622","02-TrackingScene","Right IndexTip"
"1686332751121","02-TrackingScene","Right IndexTip"
"1686332751267","02-TrackingScene","Right MiddleTip"
"1686332751268","02-TrackingScene","Right ThumbTip"
"1686332751308","02-TrackingScene","Right Palm"
"1686332751374","02-TrackingScene","Right Palm"
"1686332751375","02-TrackingScene","Right PinkyTip"
"1686332751376","02-TrackingScene","Right RingTip"
"1686332751395","02-TrackingScene","Right MiddleTip"
"1686332751468","02-TrackingScene","Right IndexTip"
"1686332752151","02-TrackingScene","Right IndexTip"
"1686332752368","02-TrackingScene","Right Palm"
"1686332752519","02-TrackingScene","Right IndexTip"
"1686332752572","02-TrackingScene","Right Palm"
"1686332752594","02-TrackingScene","Right IndexTip"
"1686332753372","02-TrackingScene","Right IndexTip"
"1686332753446","02-TrackingScene","Right ThumbTip"
"1686332753521","02-TrackingScene","Right MiddleTip"
"1686332753552","02-TrackingScene","Right Palm"
"1686332753554","02-TrackingScene","Right PinkyTip"
"1686332753623","02-TrackingScene","Right Palm"
"1686332753722","02-TrackingScene","Right IndexTip"
"1686332753724","02-TrackingScene","Right RingTip"
"1686332753739","02-TrackingScene","Right MiddleTip"
"1686332754254","02-TrackingScene","Right IndexTip"
"1686332754305","02-TrackingScene","Right ThumbTip"
"1686332754322","02-TrackingScene","Right IndexTip"
"1686332754384","02-TrackingScene","Right Palm"
"1686332754386","02-TrackingScene","Right MiddleTip"
"1686332754422","02-TrackingScene","Right RingTip"
"1686332754437","02-TrackingScene","Right PinkyTip"
"1686332754504","02-TrackingScene","Right Palm"
"1686332754522","02-TrackingScene","Right PinkyTip"
"1686332754568","02-TrackingScene","Right MiddleTip"
"1686332754570","02-TrackingScene","Right PinkyTip"
"1686332754573","02-TrackingScene","Right RingTip"
"1686332754625","02-TrackingScene","Right ThumbTip"
"1686332754627","02-TrackingScene","Right IndexTip"
"1686332755154","02-TrackingScene","Right IndexTip"
"1686332755553","02-TrackingScene","Right IndexTip"
"1686332756305","02-TrackingScene","Right MiddleTip"
"1686332756321","02-TrackingScene","Right ThumbTip"
"1686332756352","02-TrackingScene","Right Palm"
"1686332756353","02-TrackingScene","Right IndexTip"
"1686332756368","02-TrackingScene","Right PinkyTip"
"1686332756369","02-TrackingScene","Right RingTip"
"1686332756393","02-TrackingScene","Right Palm"
"1686332756468","02-TrackingScene","Right MiddleTip"
"1686332756469","02-TrackingScene","Right IndexTip"
"1686332756567","02-TrackingScene","Right Palm"
"1686332756686","02-TrackingScene","Right Palm"
"1686332756687","02-TrackingScene","Right ThumbTip"
"1686332756689","02-TrackingScene","Right IndexTip"
"1686332756758","02-TrackingScene","Right Palm"
"1686332756759","02-TrackingScene","Right MiddleTip"
"1686332756805","02-TrackingScene","Right IndexTip"
"1686332757987","02-TrackingScene","Right RingTip"
"1686332757988","02-TrackingScene","Right MiddleTip"
"1686332757989","02-TrackingScene","Right PinkyTip"
"1686332757990","02-TrackingScene","Right ThumbTip"
"1686332757991","02-TrackingScene","Right IndexTip"
"1686332758491","02-TrackingScene","Left IndexTip"
"1686332758521","02-TrackingScene","Left ThumbTip"
"1686332758603","02-TrackingScene","Left MiddleTip"
"1686332758702","02-TrackingScene","Left IndexTip"
"1686332759202","02-TrackingScene","Left IndexTip"
"1686332759217","02-TrackingScene","Left ThumbTip"
"1686332759286","02-TrackingScene","Left MiddleTip"
"1686332759321","02-TrackingScene","Left Palm"
"1686332759484","02-TrackingScene","Left IndexTip"
"1686332759971","02-TrackingScene","Left IndexTip"
"1686332760017","02-TrackingScene","Left ThumbTip"
"1686332760054","02-TrackingScene","Left PinkyTip"
"1686332760055","02-TrackingScene","Left MiddleTip"
"1686332760056","02-TrackingScene","Left RingTip"
"1686332760322","02-TrackingScene","Left IndexTip"
"1686332761288","02-TrackingScene","target_lost"
