"timestamp","rif_pos","rif_rot","rif_vel","rif_ang_vel","lif_pos","lif_rot","lif_vel","lif_ang_vel","rPalm_pos","rPalm_rot","rPalm_vel","rPalm_ang_vel","lPalm_pos","lPalm_rot","lPalm_vel","lPalm_ang_vel","cam_pos","cam_rot","cam_vel","cam_ang_vel","tar_pos","tar_rot","tar_vel","tar_ang_vel","Is Eye Tracking Enabled and Valid","gaze origin","gaze direction","gaze rotation","head movement direction","head velocity"
"1702074810649","(0.097017, -0.209903, 0.245078)","(-0.121814, 0.099825, 0.269106, -0.950146)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, -0.000001)","null","null","null","null","(0.142080, -0.238700, 0.151845)","(0.255593, 0.144071, 0.400011, -0.868278)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.013053, 0.021445, -0.029278)","(0.241654, 0.085619, 0.014477, 0.966469)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.013015, 0.021280, -0.028743)","(0.176235, -0.462206, 0.869084)","(0.241654, 0.085619, 0.014477, 0.966469)","(0.377347, 0.571776, -0.728479)","(0.000000, 0.000000, 0.000000)"
"1702074810667","(0.069147, -0.218429, 0.232873)","(-0.170365, 0.188954, 0.257718, -0.932123)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.132908, -0.241331, 0.148699)","(0.187415, 0.212086, 0.425610, -0.859507)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.013043, 0.021646, -0.029413)","(0.241540, 0.085681, 0.013545, 0.966506)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.013031, 0.021348, -0.028964)","(0.174691, -0.463205, 0.868864)","(0.241540, 0.085681, 0.013545, 0.966506)","(0.373702, 0.570444, -0.731396)","(0.000000, 0.000000, 0.000000)"
"1702074810683","(0.067792, -0.217573, 0.228580)","(-0.170365, 0.188954, 0.257718, -0.932123)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.131553, -0.240474, 0.144406)","(0.187415, 0.212086, 0.425610, -0.859507)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000000, 0.000000)","null","null","null","null","(0.012933, 0.021860, -0.029658)","(0.241187, 0.085941, 0.012576, 0.966584)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.013036, 0.021468, -0.029145)","(0.173673, -0.463759, 0.868772)","(0.241187, 0.085941, 0.012576, 0.966584)","(0.370247, 0.569251, -0.734077)","(0.000000, 0.000000, 0.000000)"
"1702074810699","(0.039976, -0.228762, 0.211874)","(-0.229191, 0.280843, 0.230905, -0.902930)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.121473, -0.244327, 0.142413)","(0.111159, 0.287474, 0.438290, -0.844337)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.012780, 0.022117, -0.029550)","(0.240848, 0.086406, 0.011500, 0.966641)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.012995, 0.021623, -0.029347)","(0.173094, -0.463891, 0.868817)","(0.240848, 0.086406, 0.011500, 0.966641)","(0.366833, 0.568247, -0.736566)","(0.000000, 0.000000, 0.000000)"
"1702074810732","(-0.003484, -0.254876, 0.157936)","(-0.336698, 0.459726, 0.151804, -0.807615)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, -0.000001)","null","null","null","null","(0.102366, -0.256226, 0.130752)","(-0.058453, 0.439485, 0.428244, -0.787428)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.012271, 0.022249, -0.029366)","(0.238734, 0.085773, 0.011054, 0.967226)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.012780, 0.021954, -0.029479)","(0.172610, -0.463107, 0.869332)","(0.238734, 0.085773, 0.011054, 0.967226)","(0.359948, 0.567324, -0.740663)","(0.000000, 0.000000, 0.000000)"
"1702074810749","(-0.004550, -0.254718, 0.154066)","(-0.336698, 0.459726, 0.151804, -0.807615)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000001, 0.000000)","null","null","null","null","(0.101299, -0.256068, 0.126882)","(-0.058453, 0.439485, 0.428244, -0.787428)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000001, 0.000001)","null","null","null","null","(0.012092, 0.022081, -0.029332)","(0.238077, 0.084935, 0.011124, 0.967462)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.012591, 0.022064, -0.029437)","(0.172088, -0.461928, 0.870062)","(0.238077, 0.084935, 0.011124, 0.967462)","(0.356360, 0.567375, -0.742356)","(0.000000, 0.000000, 0.000000)"
"1702074810766","(-0.015616, -0.268088, 0.125049)","(-0.396743, 0.533956, 0.108923, -0.738662)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000001, 0.000000)","null","null","null","null","(0.094038, -0.263812, 0.120422)","(-0.142187, 0.496036, 0.417314, -0.748051)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000001, 0.000002)","null","null","null","null","(0.011986, 0.021782, -0.029113)","(0.237765, 0.084040, 0.011339, 0.967614)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.012410, 0.022070, -0.029399)","(0.171197, -0.460779, 0.870847)","(0.237765, 0.084040, 0.011339, 0.967614)","(0.352733, 0.567561, -0.743945)","(0.000000, 0.000000, 0.000000)"
"1702074810783","(-0.020519, -0.280854, 0.097388)","(-0.464746, 0.588458, 0.076369, -0.657188)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.087972, -0.272510, 0.113648)","(-0.230147, 0.529591, 0.412253, -0.704708)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.011898, 0.021416, -0.029068)","(0.238010, 0.082941, 0.011724, 0.967644)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.012258, 0.021967, -0.029297)","(0.170064, -0.459866, 0.871551)","(0.238010, 0.082941, 0.011724, 0.967644)","(0.349227, 0.567730, -0.745469)","(0.000000, 0.000000, 0.000000)"
"1702074810800","(-0.022201, -0.288859, 0.077548)","(-0.497358, 0.621908, 0.060614, -0.601824)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000001, -0.000001)","null","null","null","null","(0.082834, -0.278556, 0.109342)","(-0.287641, 0.552633, 0.400788, -0.671736)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, -0.000001)","null","null","null","null","(0.011806, 0.021059, -0.028992)","(0.239131, 0.081908, 0.011989, 0.967452)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.012132, 0.021773, -0.029216)","(0.168671, -0.459448, 0.872042)","(0.239131, 0.081908, 0.011989, 0.967452)","(0.345914, 0.567687, -0.747044)","(0.000000, 0.000000, 0.000000)"
"1702074810832","(-0.020530, -0.298718, 0.058596)","(-0.524254, 0.644404, 0.016227, -0.556451)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000000, -0.000001)","null","null","null","null","(0.077686, -0.283993, 0.103492)","(-0.313168, 0.579022, 0.384205, -0.647338)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000001, -0.000001)","null","null","null","null","(0.011733, 0.020636, -0.028790)","(0.242002, 0.079832, 0.012174, 0.966909)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011937, 0.021307, -0.029066)","(0.165459, -0.461115, 0.871778)","(0.242002, 0.079832, 0.012174, 0.966909)","(0.340008, 0.566764, -0.750448)","(0.000000, 0.000000, 0.000000)"
"1702074810849","(-0.019141, -0.301983, 0.048627)","(-0.515787, 0.667537, -0.021613, -0.536554)","(0.000000, 0.000000, 0.000000)","(0.000001, -0.000001, 0.000000)","null","null","null","null","(0.073676, -0.285144, 0.101530)","(-0.307049, 0.610944, 0.367508, -0.630402)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000001, 0.000000)","null","null","null","null","(0.011677, 0.020744, -0.028727)","(0.243278, 0.079073, 0.011892, 0.966655)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011869, 0.021083, -0.028974)","(0.163732, -0.462761, 0.871232)","(0.243278, 0.079073, 0.011892, 0.966655)","(0.337467, 0.565967, -0.752195)","(0.000000, 0.000000, 0.000000)"
"1702074810866","(-0.020305, -0.301163, 0.039948)","(-0.501387, 0.696998, -0.028047, -0.511878)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, 0.000000)","null","null","null","null","(0.068272, -0.288095, 0.099479)","(-0.298598, 0.633755, 0.377979, -0.605249)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, 0.000000)","null","null","null","null","(0.011589, 0.020849, -0.028510)","(0.244033, 0.078358, 0.011362, 0.966529)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011806, 0.020972, -0.028893)","(0.162070, -0.464628, 0.870548)","(0.244033, 0.078358, 0.011362, 0.966529)","(0.335130, 0.565165, -0.753841)","(0.000000, 0.000000, 0.000000)"
"1702074810887","(-0.018607, -0.302634, 0.032948)","(-0.514712, 0.709576, -0.050626, -0.478551)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000000, 0.000001)","null","null","null","null","(0.063872, -0.288677, 0.099081)","(-0.314908, 0.647539, 0.375255, -0.583703)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.011639, 0.020879, -0.028290)","(0.243869, 0.077856, 0.010751, 0.966618)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011736, 0.020933, -0.028770)","(0.160445, -0.466343, 0.869932)","(0.243869, 0.077856, 0.010751, 0.966618)","(0.332953, 0.564540, -0.755273)","(0.000000, 0.000000, 0.000000)"
"1702074810902","(-0.020562, -0.304084, 0.031316)","(-0.514712, 0.709576, -0.050626, -0.478551)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, -0.000001)","null","null","null","null","(0.061917, -0.290127, 0.097448)","(-0.314908, 0.647539, 0.375255, -0.583703)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000001, 0.000000)","null","null","null","null","(0.011625, 0.020844, -0.028161)","(0.243966, 0.077405, 0.010187, 0.966636)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011705, 0.020916, -0.028618)","(0.158966, -0.467430, 0.869620)","(0.243966, 0.077405, 0.010187, 0.966636)","(0.331023, 0.564129, -0.756427)","(0.000000, 0.000000, 0.000000)"
"1702074810928","(-0.016022, -0.303184, 0.029402)","(-0.527315, 0.715376, -0.060449, -0.454447)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, -0.000001)","null","null","null","null","(0.062448, -0.289602, 0.099184)","(-0.326857, 0.651703, 0.378378, -0.570332)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000001, 0.000000)","null","null","null","null","(0.011602, 0.020730, -0.027810)","(0.243988, 0.077027, 0.008921, 0.966673)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011681, 0.020894, -0.028477)","(0.157621, -0.468250, 0.869424)","(0.243988, 0.077027, 0.008921, 0.966673)","(0.329325, 0.563890, -0.757346)","(0.000000, 0.000000, 0.000000)"
"1702074810961","(-0.013434, -0.301689, 0.027929)","(-0.540666, 0.720741, -0.054314, -0.430422)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, 0.000000)","null","null","null","null","(0.062307, -0.290978, 0.100358)","(-0.340687, 0.649151, 0.390587, -0.556756)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, -0.000001)","null","null","null","null","(0.011570, 0.020514, -0.027744)","(0.244448, 0.077155, 0.008318, 0.966552)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011657, 0.020844, -0.028275)","(0.156304, -0.468884, 0.869320)","(0.244448, 0.077155, 0.008318, 0.966552)","(0.327892, 0.563825, -0.758016)","(0.000000, 0.000000, 0.000000)"
"1702074810965","(-0.013434, -0.301689, 0.027929)","(-0.540666, 0.720741, -0.054314, -0.430422)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.062307, -0.290978, 0.100358)","(-0.340687, 0.649151, 0.390587, -0.556756)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.011570, 0.020514, -0.027744)","(0.244448, 0.077155, 0.008318, 0.966552)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011657, 0.020844, -0.028275)","(0.156304, -0.468884, 0.869320)","(0.244448, 0.077155, 0.008318, 0.966552)","(0.327892, 0.563825, -0.758016)","(0.000000, 0.000000, 0.000000)"
"1702074810979","(-0.014287, -0.304637, 0.027270)","(-0.548933, 0.720689, -0.059704, -0.419184)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.059452, -0.293767, 0.101146)","(-0.346539, 0.649487, 0.390143, -0.553051)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.011608, 0.020474, -0.027658)","(0.244488, 0.077095, 0.008615, 0.966544)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011631, 0.020746, -0.028118)","(0.155388, -0.469589, 0.869103)","(0.244488, 0.077095, 0.008615, 0.966544)","(0.326687, 0.563780, -0.758569)","(0.000000, 0.000000, 0.000000)"
"1702074811003","(-0.015196, -0.309409, 0.029026)","(-0.550722, 0.719417, -0.071559, -0.417163)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.056960, -0.297036, 0.103527)","(-0.344108, 0.654144, 0.385410, -0.552399)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, -0.000001)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.011698, 0.020301, -0.027796)","(0.244480, 0.077378, 0.009145, 0.966519)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011624, 0.020667, -0.027984)","(0.154768, -0.470081, 0.868948)","(0.244480, 0.077378, 0.009145, 0.966519)","(0.325713, 0.563751, -0.759010)","(0.000000, 0.000000, 0.000000)"
"1702074811019","(-0.015018, -0.312938, 0.034632)","(-0.550401, 0.720215, -0.081914, -0.414295)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000001, -0.000001)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.055754, -0.300035, 0.109422)","(-0.338254, 0.656864, 0.385652, -0.552619)","(0.000000, 0.000000, 0.000000)","(0.000001, -0.000001, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.011740, 0.020024, -0.027987)","(0.245012, 0.077668, 0.009507, 0.966357)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011645, 0.020564, -0.027932)","(0.154565, -0.470389, 0.868818)","(0.245012, 0.077668, 0.009507, 0.966357)","(0.324972, 0.563583, -0.759452)","(0.000000, 0.000000, 0.000000)"
"1702074811050","(-0.013566, -0.316879, 0.045902)","(-0.567606, 0.711977, -0.054433, -0.409816)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, 0.000001)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.057165, -0.306573, 0.120724)","(-0.361264, 0.641225, 0.400105, -0.546108)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.011578, 0.020106, -0.028167)","(0.246427, 0.077951, 0.009432, 0.965975)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011682, 0.020316, -0.027989)","(0.154757, -0.471486, 0.868189)","(0.246427, 0.077951, 0.009432, 0.965975)","(0.323991, 0.562470, -0.760695)","(0.000000, 0.000000, 0.000000)"
"1702074811067","(-0.014706, -0.316916, 0.049671)","(-0.604233, 0.693410, -0.013462, -0.392306)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, -0.000001)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.057446, -0.311394, 0.123451)","(-0.401539, 0.606686, 0.428360, -0.535916)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, -0.000001)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.011382, 0.020260, -0.028293)","(0.246643, 0.077715, 0.008786, 0.965945)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011656, 0.020263, -0.028034)","(0.154880, -0.472275, 0.867738)","(0.246643, 0.077715, 0.008786, 0.965945)","(0.323527, 0.561740, -0.761431)","(0.000000, 0.000000, 0.000000)"
"1702074811086","(-0.015632, -0.318619, 0.050772)","(-0.604233, 0.693410, -0.013462, -0.392305)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000001, -0.000001)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.056520, -0.313096, 0.124553)","(-0.401540, 0.606686, 0.428360, -0.535916)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.011394, 0.020270, -0.028463)","(0.246633, 0.077108, 0.008855, 0.965996)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011590, 0.020263, -0.028096)","(0.154782, -0.472962, 0.867381)","(0.246633, 0.077108, 0.008855, 0.965996)","(0.322906, 0.561041, -0.762210)","(0.000000, 0.000000, 0.000000)"
"1702074811102","(-0.018382, -0.324344, 0.061293)","(-0.623033, 0.674996, 0.005992, -0.395190)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.056064, -0.319647, 0.132009)","(-0.408367, 0.581781, 0.445509, -0.544325)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","(0.011319, 0.020402, -0.028437)","(0.246217, 0.076715, 0.009214, 0.966130)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011545, 0.020264, -0.028181)","(0.154448, -0.473465, 0.867166)","(0.246217, 0.076715, 0.009214, 0.966130)","(0.322178, 0.560338, -0.763034)","(0.000000, 0.000000, 0.000000)"
"1702074811133","(-0.019613, -0.348938, 0.090292)","(-0.642713, 0.646253, 0.003019, -0.411422)","(0.000000, 0.000000, 0.000000)","(-0.000001, -0.000001, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.057205, -0.340363, 0.155870)","(-0.397591, 0.553705, 0.451988, -0.575360)","(0.000000, 0.000000, 0.000000)","(0.000001, 0.000001, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.011093, 0.020652, -0.028316)","(0.245664, 0.075642, 0.009084, 0.966357)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011436, 0.020337, -0.028288)","(0.153599, -0.473698, 0.867189)","(0.245664, 0.075642, 0.009084, 0.966357)","(0.320400, 0.559214, -0.764606)","(0.000000, 0.000000, 0.000000)"
"1702074811150","(-0.020479, -0.352941, 0.093820)","(-0.642713, 0.646253, 0.003019, -0.411422)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.056340, -0.344367, 0.159398)","(-0.397591, 0.553705, 0.451988, -0.575360)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.011025, 0.020707, -0.028102)","(0.245017, 0.074811, 0.008992, 0.966586)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011363, 0.020404, -0.028294)","(0.152970, -0.473640, 0.867332)","(0.245017, 0.074811, 0.008992, 0.966586)","(0.319334, 0.558912, -0.765273)","(0.000000, 0.000000, 0.000000)"
"1702074811166","(-0.021952, -0.366733, 0.111297)","(0.663691, -0.621789, -0.028529, 0.414824)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000000, 0.000001)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.057936, -0.357966, 0.173311)","(-0.411880, 0.520366, 0.461911, -0.588398)","(0.000000, 0.000000, 0.000000)","(0.000000, -0.000001, -0.000001)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.011004, 0.020580, -0.028054)","(0.244423, 0.073827, 0.009080, 0.966812)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011292, 0.020467, -0.028254)","(0.152146, -0.473364, 0.867628)","(0.244423, 0.073827, 0.009080, 0.966812)","(0.318196, 0.558839, -0.765800)","(0.000000, 0.000000, 0.000000)"
"1702074811183","(-0.025490, -0.381618, 0.128356)","(0.692417, -0.575707, -0.058671, 0.430904)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000001, 0.000001)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.059096, -0.369303, 0.183117)","(-0.421120, 0.466794, 0.469910, -0.619634)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000001, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.011015, 0.020634, -0.027948)","(0.244134, 0.072998, 0.008787, 0.966950)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011233, 0.020491, -0.028213)","(0.151125, -0.472935, 0.868040)","(0.244134, 0.072998, 0.008787, 0.966950)","(0.317041, 0.558893, -0.766239)","(0.000000, 0.000000, 0.000000)"
"1702074811200","(-0.027238, -0.403936, 0.152060)","(0.714990, -0.518228, -0.078095, 0.462742)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000001, -0.000001)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.061240, -0.383756, 0.197606)","(-0.418299, 0.410724, 0.462912, -0.664864)","(0.000000, 0.000000, 0.000000)","(-0.000001, 0.000001, 0.000001)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","(0.011222, 0.020704, -0.027786)","(0.243850, 0.072696, 0.008432, 0.967048)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000)","null","null","null","null","0","(0.011188, 0.020520, -0.028159)","(0.149969, -0.472511, 0.868472)","(0.243850, 0.072696, 0.008432, 0.967048)","(0.315913, 0.559081, -0.766568)","(0.000000, 0.000000, 0.000000)"
