"timestamp","cam_pos","cam_rot","rif_pos","rif_rot","rpa_pos","rpa_rot","act_pos","act_rot"
"1686332101385","(-0.115405, 0.587932, 0.152077)","(0.633628, 0.036495, -0.046448, 0.771379)","(-0.074805, 0.076794, -0.244284)","(0.990251, -0.117252, 0.002229, -0.075171)","(-0.028421, 0.144247, -0.247181)","(0.586748, 0.012477, -0.166160, 0.792440)","(-0.000339, -0.000017, 0.002264)","(-0.000448, 0.001842, -0.000015, 0.999998)"
"1686332101398","(-0.115227, 0.587590, 0.149832)","(0.634641, 0.034856, -0.045130, 0.770701)","(-0.074011, 0.077802, -0.246511)","(0.990974, -0.113785, 0.005919, -0.070637)","(-0.027777, 0.144982, -0.249470)","(0.585099, 0.008270, -0.167189, 0.793498)","(-0.000350, -0.001541, 0.002224)","(-0.000267, 0.002216, 0.002146, 0.999995)"
"1686332101421","(-0.112778, 0.589436, 0.147093)","(0.635521, 0.031689, -0.045270, 0.770104)","(-0.073197, 0.080750, -0.248343)","(0.989876, -0.122005, 0.002145, -0.072494)","(-0.025947, 0.146782, -0.251931)","(0.585702, 0.006658, -0.176981, 0.790940)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686332101433","(-0.112482, 0.589470, 0.147056)","(0.636536, 0.031690, -0.045152, 0.769272)","(-0.073191, 0.080737, -0.248380)","(0.989876, -0.122005, 0.002145, -0.072494)","(-0.025940, 0.146769, -0.251968)","(0.585702, 0.006658, -0.176981, 0.790940)","(-0.000449, -0.002706, 0.002427)","(-0.001410, 0.002703, 0.004054, 0.999987)"
"1686332101480","(-0.107629, 0.592697, 0.146077)","(0.638121, 0.027432, -0.046585, 0.768036)","(-0.070605, 0.084858, -0.250997)","(0.988540, -0.127606, 0.004674, -0.080526)","(-0.022734, 0.150140, -0.253919)","(0.587402, 0.003970, -0.179044, 0.789232)","(-0.000311, -0.002581, 0.002951)","(-0.006561, 0.004359, 0.006420, 0.999948)"
"1686332101485","(-0.100416, 0.594518, 0.150006)","(0.642475, 0.021472, -0.049202, 0.764424)","(-0.067050, 0.092379, -0.252569)","(0.985029, -0.143639, 0.001560, -0.095305)","(-0.017605, 0.156331, -0.254935)","(0.593012, 0.003902, -0.187948, 0.782941)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686332101501","(-0.100416, 0.594518, 0.150006)","(0.642475, 0.021472, -0.049202, 0.764424)","(-0.067050, 0.092379, -0.252569)","(0.985029, -0.143639, 0.001560, -0.095305)","(-0.017605, 0.156331, -0.254935)","(0.593012, 0.003902, -0.187948, 0.782941)","(-0.000521, -0.001663, 0.001475)","(-0.001059, 0.002499, 0.004250, 0.999987)"
"1686332101519","(-0.094966, 0.596577, 0.149177)","(0.643308, 0.017773, -0.051485, 0.763668)","(-0.064439, 0.095119, -0.254199)","(0.984301, -0.147587, 0.004275, -0.096699)","(-0.014441, 0.158653, -0.256181)","(0.594321, -0.000376, -0.189788, 0.781514)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686332101533","(-0.094642, 0.596421, 0.149191)","(0.643382, 0.018078, -0.051433, 0.763602)","(-0.064523, 0.094241, -0.253409)","(0.985202, -0.148741, 0.002776, -0.085116)","(-0.014206, 0.158188, -0.256214)","(0.594653, -0.001958, -0.190989, 0.780966)","(-0.000520, -0.000915, 0.000442)","(0.001939, -0.001058, 0.001960, 0.999996)"
"1686332101566","(-0.091167, 0.598267, 0.146578)","(0.641777, 0.017529, -0.053345, 0.764833)","(-0.062898, 0.094677, -0.253995)","(0.985462, -0.144047, -0.004041, -0.089995)","(-0.013228, 0.158369, -0.257407)","(0.591951, 0.003294, -0.196269, 0.781704)","(-0.000455, -0.000251, 0.000814)","(-0.000761, 0.000165, 0.002465, 0.999997)"
"1686332101586","(-0.087168, 0.598703, 0.146588)","(0.642619, 0.016058, -0.055790, 0.763983)","(-0.059402, 0.097532, -0.254884)","(0.984379, -0.128104, 0.005078, -0.120668)","(-0.011895, 0.159133, -0.257836)","(0.590456, 0.004733, -0.194529, 0.783261)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686332101599","(-0.086791, 0.598698, 0.146646)","(0.642697, 0.016160, -0.055975, 0.763902)","(-0.058800, 0.096188, -0.255576)","(0.986156, -0.118186, 0.008873, -0.115974)","(-0.012094, 0.158875, -0.257940)","(0.593506, 0.001729, -0.188492, 0.782444)","(-0.000493, -0.000217, 0.000821)","(0.001315, 0.000995, 0.001429, 0.999998)"
"1686332101620","(-0.084576, 0.599413, 0.143886)","(0.641527, 0.014576, -0.056519, 0.764876)","(-0.057508, 0.095870, -0.256792)","(0.986128, -0.119468, 0.010175, -0.114782)","(-0.010619, 0.158416, -0.259228)","(0.592666, -0.000145, -0.189022, 0.782954)","(0.000000, 0.000000, 0.000000)","(0.000000, 0.000000, 0.000000, 1.000000)"
"1686332101642","(-0.084225, 0.599421, 0.143939)","(0.641406, 0.015148, -0.056883, 0.764940)","(-0.057350, 0.095732, -0.257309)","(0.985263, -0.119101, 0.009127, -0.122429)","(-0.010658, 0.158270, -0.259248)","(0.595022, 0.002071, -0.187864, 0.781442)","(-0.000323, 0.000448, 0.001335)","(-0.000110, 0.002214, 0.001013, 0.999997)"
