"timestamp","scene name","event"
"1686331653101","02-TrackingScene","Right Palm"
"1686331653281","02-TrackingScene","Right RingTip"
"1686331653304","02-TrackingScene","Right PinkyTip"
"1686331653500","02-TrackingScene","Right Palm"
"1686331653801","02-TrackingScene","Right IndexTip"
"1686331654403","02-TrackingScene","Right Palm"
"1686331654481","02-TrackingScene","Right IndexTip"
"1686331654483","02-TrackingScene","Right Palm"
"1686331654548","02-TrackingScene","Right Palm"
"1686331654549","02-TrackingScene","Right ThumbTip"
"1686331654648","02-TrackingScene","Right Palm"
"1686331655035","02-TrackingScene","Right Palm"
"1686331655070","02-TrackingScene","Right MiddleTip"
"1686331655448","02-TrackingScene","Right ThumbTip"
"1686331655734","02-TrackingScene","Right MiddleTip"
"1686331655801","02-TrackingScene","Right ThumbTip"
"1686331655832","02-TrackingScene","Right IndexTip"
"1686331655934","02-TrackingScene","Right PinkyTip"
"1686331655936","02-TrackingScene","Right RingTip"
"1686331656038","02-TrackingScene","Right ThumbTip"
"1686331656302","02-TrackingScene","Right MiddleTip"
"1686331656336","02-TrackingScene","Right IndexTip"
"1686331656337","02-TrackingScene","Right ThumbTip"
"1686331656532","02-TrackingScene","Right RingTip"
"1686331656548","02-TrackingScene","Right Palm"
"1686331656882","02-TrackingScene","Right Palm"
"1686331657248","02-TrackingScene","Right IndexTip"
"1686331658738","02-TrackingScene","target_lost"
"1686331662067","02-TrackingScene","target_found"
"1686331663702","02-TrackingScene","Right IndexTip"
"1686331663733","02-TrackingScene","Right ThumbTip"
"1686331663900","02-TrackingScene","Right MiddleTip"
"1686331663985","02-TrackingScene","Right Palm"
"1686331664039","02-TrackingScene","Right Palm"
"1686331664065","02-TrackingScene","Right RingTip"
"1686331664084","02-TrackingScene","Right PinkyTip"
"1686331664500","02-TrackingScene","Right IndexTip"
"1686331664532","02-TrackingScene","Right ThumbTip"
"1686331664533","02-TrackingScene","Right MiddleTip"
"1686331664552","02-TrackingScene","Right PinkyTip"
"1686331664553","02-TrackingScene","Right RingTip"
"1686331664824","02-TrackingScene","Right RingTip"
"1686331664849","02-TrackingScene","Right PinkyTip"
"1686331664882","02-TrackingScene","Right Palm"
"1686331664936","02-TrackingScene","Right Palm"
"1686331664938","02-TrackingScene","Right RingTip"
"1686331664983","02-TrackingScene","Right PinkyTip"
"1686331665035","02-TrackingScene","Right Palm"
"1686331665533","02-TrackingScene","Right IndexTip"
"1686331665568","02-TrackingScene","Right ThumbTip"
"1686331665853","02-TrackingScene","Right Palm"
